This notepad takes measurements from the generator and then the loadCR going from 1ohm to 31 by 0.3 increments
Time,TimeLoop, counter, R set, Vm, Im, Rm
111.2527105808258,0.0022945404052734375,55,2.649999999999997,4.17,1.541,2.7060350421804023
113.28639698028564,0.0034720897674560547,56,2.6799999999999966,4.22,1.541,2.7384815055158986
115.30739712715149,0.002285003662109375,57,2.7099999999999964,4.26,1.541,2.764438676184296
117.34671521186829,0.00669550895690918,58,2.739999999999996,4.31,1.541,2.7968851395197922
119.36474347114563,0.0026733875274658203,59,2.769999999999996,4.36,1.541,2.829331602855289
121.45106172561646,0.05600714683532715,60,2.799999999999996,4.41,1.541,2.8617780661907855
123.46528792381287,0.002305746078491211,61,2.8299999999999956,4.42,1.532,2.8851174934725847
125.48349523544312,0.0022954940795898438,62,2.8599999999999954,4.47,1.532,2.9177545691906004
127.48928189277649,0.00470423698425293,63,2.8899999999999952,4.51,1.532,2.943864229765013
129.5056824684143,0.002279043197631836,64,2.919999999999995,4.56,1.532,2.9765013054830285
131.52725625038147,0.006450653076171875,65,2.949999999999995,4.6,1.532,3.002610966057441
133.57023215293884,0.015177488327026367,66,2.9799999999999947,4.65,1.532,3.035248041775457
135.5927917957306,0.00947427749633789,67,3.0099999999999945,4.7,1.532,3.0678851174934727
137.62447452545166,0.01022648811340332,68,3.0399999999999943,4.71,1.522,3.0946123521681996
139.65206670761108,0.020697832107543945,69,3.069999999999994,4.76,1.522,3.1274638633377134
141.66656374931335,0.0019466876983642578,70,3.099999999999994,4.8,1.522,3.1537450722733245
143.69691967964172,0.015444755554199219,71,3.1299999999999937,4.85,1.522,3.1865965834428382
145.71589398384094,0.002239704132080078,72,3.1599999999999935,4.87,1.519,3.206056616194865
147.72843623161316,0.009978055953979492,73,3.1899999999999933,4.88,1.504,3.24468085106383
149.73887872695923,0.002496480941772461,74,3.219999999999993,4.88,1.494,3.266398929049531
151.7442660331726,0.0030498504638671875,75,3.249999999999993,4.88,1.478,3.301759133964817
153.76540660858154,0.010209798812866211,76,3.2799999999999927,4.89,1.465,3.337883959044368
155.78373408317566,0.008319616317749023,77,3.3099999999999925,4.9,1.454,3.3700137551581846
157.81564784049988,0.009712696075439453,78,3.3399999999999923,4.89,1.441,3.3934767522553777
159.82796430587769,0.0022132396697998047,79,3.369999999999992,4.91,1.432,3.4287709497206706
161.86537384986877,0.0024836063385009766,80,3.399999999999992,4.91,1.419,3.460183227625088
163.89074206352234,0.009886980056762695,81,3.4299999999999917,4.91,1.407,3.489694385216773
165.94647312164307,0.031180381774902344,82,3.4599999999999915,4.91,1.398,3.5121602288984266
167.95088124275208,0.0022211074829101562,83,3.4899999999999913,4.91,1.386,3.542568542568543
169.97843503952026,0.010538816452026367,84,3.519999999999991,4.92,1.375,3.578181818181818
171.98843264579773,0.0019865036010742188,85,3.549999999999991,4.93,1.365,3.6117216117216113
174.02144479751587,0.0019681453704833984,86,3.5799999999999907,4.92,1.354,3.6336779911373704
176.0603859424591,0.01978588104248047,87,3.6099999999999905,4.92,1.343,3.663440059568131
178.0935995578766,0.0025594234466552734,88,3.6399999999999904,4.94,1.334,3.7031484257871066
180.1369230747223,0.010114431381225586,89,3.66999999999999,4.94,1.324,3.731117824773414
182.14856576919556,0.002027750015258789,90,3.69999999999999,4.94,1.315,3.756653992395438
184.16087985038757,0.009743928909301758,91,3.7299999999999898,4.95,1.307,3.787299158377965
186.18304467201233,0.009670495986938477,92,3.7599999999999896,4.95,1.295,3.8223938223938227
188.19740056991577,0.002737760543823242,93,3.7899999999999894,4.95,1.288,3.843167701863354
190.23733162879944,0.029103994369506836,94,3.819999999999989,4.96,1.277,3.8841033672670324
192.24448323249817,0.0026988983154296875,95,3.849999999999989,4.95,1.268,3.9037854889589907
194.25932717323303,0.009985208511352539,96,3.879999999999989,4.95,1.258,3.934817170111288
196.28242135047913,0.013887166976928711,97,3.9099999999999886,4.96,1.25,3.968
198.2893931865692,0.0021440982818603516,98,3.9399999999999884,4.97,1.243,3.9983909895414316
200.34281754493713,0.02579212188720703,99,3.969999999999988,4.96,1.234,4.019448946515397
202.36146688461304,0.010202407836914062,100,3.999999999999988,4.97,1.224,4.060457516339869
